,date,Code,CO,NO_2,NOx,O_3,PM10,SO_2,NO,station,type,nördliche Breite,östliche Länge
7466,2018-04-05,mc282,,17.333333333333332,19.791666666666668,,,0.875,1.5833333333333333,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
7467,2018-04-05,mc077,,12.083333333333334,12.666666666666666,67.08333333333333,8.708333333333334,,0.2916666666666667,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7468,2018-04-05,mc171,,20.333333333333332,24.708333333333332,,10.416666666666666,,3.0833333333333335,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
7469,2018-04-05,mc027,,6.375,7.375,70.41666666666667,,,0.625,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
7470,2018-04-05,mw088,0.19583333333333333,37.625,86.625,54.958333333333336,12.583333333333334,,32.125,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7471,2018-04-05,mc145,,6.625,6.875,67.47826086956522,,,0.125,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7472,2018-04-05,mc018,,16.875,19.875,,,,2.0416666666666665,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7473,2018-04-05,mc010,,24.0,33.25,62.0,11.416666666666666,,6.125,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7474,2018-04-05,mc042,,18.958333333333332,22.5,64.66666666666667,10.083333333333334,,2.2083333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
7475,2018-04-05,mc124,,46.875,110.95833333333333,,18.083333333333332,,41.916666666666664,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7476,2018-04-05,mc174,0.29166666666666663,35.208333333333336,63.291666666666664,,15.041666666666666,0.5416666666666666,18.333333333333332,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7477,2018-04-05,mc117,0.29583333333333334,36.25,71.54166666666667,,13.041666666666666,,23.041666666666668,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7478,2018-04-05,mc143,,47.375,111.58333333333333,,17.333333333333332,,42.166666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7479,2018-04-05,mc085,,6.75,7.208333333333333,74.375,7.916666666666667,,0.3333333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7480,2018-04-05,mc115,,34.958333333333336,65.66666666666667,,,,20.0,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7481,2018-04-05,mc220,,48.375,113.20833333333333,,16.375,,42.458333333333336,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
7482,2018-04-05,mc032,,7.333333333333333,8.125,69.70833333333333,7.541666666666667,,0.3333333333333333,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7483,2018-04-06,mc085,,11.875,14.375,70.95833333333333,11.25,,1.4583333333333333,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7484,2018-04-06,mc027,,10.041666666666666,11.333333333333334,71.125,,,1.0,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
7485,2018-04-06,mc018,,18.708333333333332,21.333333333333332,,,,1.75,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7486,2018-04-06,mc010,,32.958333333333336,42.916666666666664,57.375,14.625,,6.625,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7487,2018-04-06,mc143,,48.458333333333336,102.20833333333333,,18.5,,35.166666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7488,2018-04-06,mc042,,21.0,24.875,65.91666666666667,13.875,,2.5,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
7489,2018-04-06,mc117,0.34583333333333327,45.666666666666664,88.75,,16.791666666666668,,28.25,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7490,2018-04-06,mc145,,5.083333333333333,5.916666666666667,72.16666666666667,,,0.5416666666666666,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7491,2018-04-06,mc115,,42.208333333333336,78.79166666666667,,,,23.875,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7492,2018-04-06,mc171,,25.041666666666668,31.541666666666668,,13.791666666666666,,4.125,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
7493,2018-04-06,mc124,,49.583333333333336,121.66666666666667,,19.583333333333332,,47.0,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7494,2018-04-06,mc220,,55.125,121.08333333333333,,20.041666666666668,,43.125,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
7495,2018-04-06,mc282,,20.875,25.666666666666668,,,0.625,3.0,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
7496,2018-04-06,mc032,,7.375,7.666666666666667,73.75,9.958333333333334,,0.08333333333333333,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7497,2018-04-06,mc077,,11.458333333333334,13.166666666666666,69.41666666666667,12.333333333333334,,1.0416666666666667,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7498,2018-04-06,mc174,0.3583333333333334,47.291666666666664,96.25,,19.833333333333332,1.7083333333333333,32.083333333333336,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7499,2018-04-06,mw088,0.32916666666666655,42.25,83.58333333333333,52.666666666666664,16.375,,26.958333333333332,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7500,2018-04-07,mc282,,14.708333333333334,16.25,,,2.9583333333333335,0.9166666666666666,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
7501,2018-04-07,mc115,,55.375,102.29166666666667,,,,30.708333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7502,2018-04-07,mc032,,18.875,19.458333333333332,70.08333333333333,16.5,,0.3333333333333333,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7503,2018-04-07,mc117,0.3708333333333334,50.875,74.41666666666667,,22.708333333333332,,15.541666666666666,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7504,2018-04-07,mw088,0.38333333333333336,53.041666666666664,98.04166666666667,50.958333333333336,25.041666666666668,,29.5,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7505,2018-04-07,mc143,,53.25,102.375,,26.958333333333332,,32.083333333333336,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7506,2018-04-07,mc124,,23.416666666666668,29.625,,20.083333333333332,,4.041666666666667,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7507,2018-04-07,mc042,,23.541666666666668,26.958333333333332,69.45833333333333,20.291666666666668,,2.0833333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
7508,2018-04-07,mc085,,9.458333333333334,10.416666666666666,81.41666666666667,16.666666666666668,,0.5416666666666666,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7509,2018-04-07,mc174,0.3708333333333334,40.25,61.416666666666664,,25.791666666666668,3.5,13.75,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7510,2018-04-07,mc077,,11.791666666666666,12.666666666666666,76.625,18.083333333333332,,0.4166666666666667,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7511,2018-04-07,mc027,,13.0,13.666666666666666,73.70833333333333,,,0.4166666666666667,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
7512,2018-04-07,mc171,,21.375,24.208333333333332,,19.541666666666668,,1.75,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
7513,2018-04-07,mc018,,25.833333333333332,29.166666666666668,,,,2.2083333333333335,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7514,2018-04-07,mc220,,51.666666666666664,81.91666666666667,,26.0,,19.833333333333332,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
7515,2018-04-07,mc010,,24.208333333333332,27.708333333333332,71.375,18.458333333333332,,2.25,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7516,2018-04-07,mc145,,11.375,12.875,72.20833333333333,,,0.9166666666666666,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7517,2018-04-08,mc143,,40.541666666666664,74.54166666666667,,29.583333333333332,,22.166666666666668,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7518,2018-04-08,mc115,,38.291666666666664,66.16666666666667,,,,18.333333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7519,2018-04-08,mc042,,19.291666666666668,22.916666666666668,74.5,23.583333333333332,,2.3333333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
7520,2018-04-08,mc027,,4.833333333333333,5.541666666666667,82.25,,,0.2916666666666667,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
7521,2018-04-08,mc124,,27.0,40.25,,25.833333333333332,,8.666666666666666,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7522,2018-04-08,mc032,,6.916666666666667,7.75,80.875,18.916666666666668,,0.75,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7523,2018-04-08,mc018,,18.416666666666668,19.833333333333332,,,,0.875,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7524,2018-04-08,mc171,,19.125,21.416666666666668,,22.958333333333332,,1.5,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
7525,2018-04-08,mc282,,10.083333333333334,10.708333333333334,,,1.625,0.5,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
7526,2018-04-08,mc010,,17.583333333333332,20.416666666666668,77.04166666666667,21.333333333333332,,2.0416666666666665,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7527,2018-04-08,mc085,,4.375,4.833333333333333,87.33333333333333,21.791666666666668,,0.20833333333333334,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7528,2018-04-08,mw088,0.29166666666666674,34.166666666666664,56.375,64.375,28.291666666666668,,14.583333333333334,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7529,2018-04-08,mc220,,44.833333333333336,72.79166666666667,,29.458333333333332,,18.416666666666668,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
7530,2018-04-08,mc174,0.32916666666666666,25.333333333333332,36.208333333333336,,30.041666666666668,1.7916666666666667,6.958333333333333,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7531,2018-04-08,mc117,0.3625,36.5,52.5,,25.75,,10.458333333333334,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7532,2018-04-08,mc077,,7.708333333333333,7.75,85.20833333333333,20.791666666666668,,0.0,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7533,2018-04-08,mc145,,10.291666666666666,10.5,80.20833333333333,,,0.20833333333333334,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7534,2018-04-09,mc010,,59.625,113.0,49.916666666666664,36.833333333333336,,35.0,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7535,2018-04-09,mc077,,23.208333333333332,40.625,66.58333333333333,31.916666666666668,,11.375,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7536,2018-04-09,mc282,,34.916666666666664,56.083333333333336,,,1.5,13.916666666666666,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
7537,2018-04-09,mc042,,53.833333333333336,82.33333333333333,54.416666666666664,38.75,,18.666666666666668,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
7538,2018-04-09,mc018,,57.041666666666664,79.0,,,,14.458333333333334,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7539,2018-04-09,mc027,,22.125,29.375,65.91666666666667,,,4.541666666666667,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
7540,2018-04-09,mc174,0.5250000000000002,74.04166666666667,146.33333333333334,,48.208333333333336,2.2083333333333335,47.125,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7541,2018-04-09,mc085,,17.041666666666668,22.708333333333332,69.66666666666667,28.166666666666668,,3.75,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7542,2018-04-09,mc145,,17.25,21.75,70.75,,,3.0,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7543,2018-04-09,mc171,,57.458333333333336,94.95833333333333,,37.25,,24.541666666666668,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
7544,2018-04-09,mc115,,85.79166666666667,160.95833333333334,,,,49.125,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7545,2018-04-09,mc220,,77.70833333333333,157.0,,45.083333333333336,,51.916666666666664,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
7546,2018-04-09,mc032,,18.833333333333332,22.375,70.25,22.958333333333332,,2.4166666666666665,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7547,2018-04-09,mw088,0.4875000000000001,95.125,179.33333333333334,33.0,39.833333333333336,,55.166666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7548,2018-04-09,mc124,,69.625,153.29166666666666,,39.791666666666664,,54.75,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7549,2018-04-09,mc143,,100.16666666666667,242.25,,51.25,,93.0,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7550,2018-04-09,mc117,0.5166666666666667,77.83333333333333,146.20833333333334,,36.458333333333336,,44.75,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7551,2018-04-10,mc171,,15.875,17.583333333333332,,34.541666666666664,,1.0833333333333333,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
7552,2018-04-10,mc220,,33.833333333333336,45.416666666666664,,45.833333333333336,,7.541666666666667,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
7553,2018-04-10,mc085,,9.125,10.25,90.91666666666667,34.083333333333336,,0.75,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7554,2018-04-10,mc174,0.3041666666666666,34.208333333333336,46.625,,43.25,2.4583333333333335,8.125,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7555,2018-04-10,mc143,,69.04166666666667,143.70833333333334,,49.583333333333336,,49.041666666666664,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7556,2018-04-10,mc042,,18.041666666666668,19.875,86.66666666666667,40.0,,1.2916666666666667,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
7557,2018-04-10,mc027,,15.166666666666666,16.958333333333332,85.29166666666667,,,1.0833333333333333,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
7558,2018-04-10,mc115,,47.291666666666664,87.20833333333333,,,,26.416666666666668,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7559,2018-04-10,mc145,,8.541666666666666,9.833333333333334,85.08333333333333,,,0.9583333333333334,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7560,2018-04-10,mw088,0.3916666666666669,65.75,117.16666666666667,54.916666666666664,44.208333333333336,,33.666666666666664,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7561,2018-04-10,mc032,,19.375,20.25,82.16666666666667,32.291666666666664,,0.625,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7562,2018-04-10,mc124,,28.875,38.958333333333336,,39.625,,6.458333333333333,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7563,2018-04-10,mc282,,14.083333333333334,15.958333333333334,,,1.8333333333333333,1.25,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
7564,2018-04-10,mc077,,10.375,10.333333333333334,83.375,33.666666666666664,,0.041666666666666664,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7565,2018-04-10,mc117,0.30416666666666653,37.75,48.375,,41.875,,7.041666666666667,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7566,2018-04-10,mc018,,24.958333333333332,26.958333333333332,,,,1.5416666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7567,2018-04-10,mc010,,18.75,20.833333333333332,86.5,37.166666666666664,,1.2916666666666667,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7568,2018-04-11,mc042,,16.291666666666668,20.0,63.708333333333336,42.541666666666664,,2.3333333333333335,042 Neukölln,Hintergrund,"52° 29' 21,98""","13° 25' 51,08"""
7569,2018-04-11,mc171,,12.625,14.875,,38.416666666666664,,1.6666666666666667,171 Mitte,Hintergrund,"52° 30' 48,98""","13° 25' 7,80"""
7570,2018-04-11,mc032,,14.833333333333334,15.625,65.95833333333333,36.25,,0.5,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7571,2018-04-11,mc010,,13.541666666666666,16.0,61.125,41.333333333333336,,1.75,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7572,2018-04-11,mw088,0.32500000000000007,47.875,88.20833333333333,41.416666666666664,46.25,,26.458333333333332,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7573,2018-04-11,mc027,,11.125,12.916666666666666,68.58333333333333,,,1.2916666666666667,027 Marienfelde,Stadtrand,"52° 23' 54,26""","13° 22' 5,17"""
7574,2018-04-11,mc018,,19.833333333333332,22.541666666666668,,,,1.7916666666666667,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7575,2018-04-11,mc124,,23.875,33.833333333333336,,43.583333333333336,,6.458333333333333,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7576,2018-04-11,mc085,,9.041666666666666,10.041666666666666,71.5,38.583333333333336,,0.6666666666666666,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7577,2018-04-11,mc282,,10.625,12.291666666666666,,,1.0833333333333333,1.1666666666666667,282 Karlshorst,Hintergrund,"52° 29' 7,0656""","13° 31' 46,2144"""
7578,2018-04-11,mc174,0.2916666666666666,21.0,28.708333333333332,,44.59090909090909,1.5833333333333333,5.041666666666667,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7579,2018-04-11,mc143,,36.958333333333336,75.375,,49.208333333333336,,25.208333333333332,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7580,2018-04-11,mc145,,7.291666666666667,8.75,61.958333333333336,,,1.1666666666666667,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7581,2018-04-11,mc077,,7.333333333333333,7.875,62.708333333333336,35.75,,0.2916666666666667,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7582,2018-04-11,mc117,0.30833333333333324,28.541666666666668,42.666666666666664,,45.75,,9.25,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7583,2018-04-11,mc115,,32.833333333333336,63.958333333333336,,,,20.583333333333332,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7584,2018-04-11,mc220,,24.666666666666668,35.791666666666664,,49.916666666666664,,7.25,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
7585,2018-04-12,mc032,,13.952380952380953,15.095238095238095,76.14285714285714,34.0,,0.7619047619047619,032 Grunewald,Stadtrand,"52° 28' 23,49""","13° 13' 30,52"""
7586,2018-04-12,mc143,,49.458333333333336,117.45833333333333,,53.291666666666664,,44.5,143 Silbersteinstraße,Verkehr,"52° 28' 3,04""","13° 26' 29,94"""
7587,2018-04-12,mc010,,17.75,19.375,66.91304347826087,41.333333333333336,,1.4583333333333333,010 Wedding,Hintergrund,"52° 32' 34,9476""","13° 20' 57,5736"""
7588,2018-04-12,mc115,,40.416666666666664,77.20833333333333,,,,24.0,115 Hardenbergplatz,Verkehr,"52° 30' 23,76""","13° 19' 58,70"""
7589,2018-04-12,mc018,,18.583333333333332,22.125,,,,2.4166666666666665,018 Schöneberg,Hintergrund,"52° 29' 8,93""","13° 20' 55,59"""
7590,2018-04-12,mc117,0.30416666666666664,30.75,44.75,,44.0,,9.208333333333334,117 Schildhornstraße,Verkehr,"52° 27' 49,00""","13° 19' 5,70"""
7591,2018-04-12,mc077,,8.041666666666666,9.0,67.75,43.166666666666664,,0.5,077 Buch,Stadtrand,"52° 38' 39""","13° 28' 59"""
7592,2018-04-12,mc085,,10.375,11.375,70.75,35.625,,0.5,085 Friedrichshagen,Stadtrand,"52° 26' 51,71""","13° 38' 49,38"""
7593,2018-04-12,mc174,0.325,29.791666666666668,50.708333333333336,,42.291666666666664,2.1666666666666665,13.708333333333334,174 Frankfurter Allee,Verkehr,"52° 30' 50,66""","13° 28' 11,75"""
7594,2018-04-12,mc145,,8.833333333333334,8.833333333333334,64.04166666666667,,,0.125,145 Frohnau,Stadtrand,"52° 39' 11,77""","13° 17' 45,89"""
7595,2018-04-12,mw088,0.40000000000000013,58.458333333333336,128.08333333333334,40.25,47.333333333333336,,45.583333333333336,088 Messwagen Leipziger Str.,Verkehr,"52°30'36.8""","13°23'17.2"""
7596,2018-04-12,mc124,,16.625,23.875,,39.916666666666664,,4.625,124 Mariendorfer Damm,Verkehr,52° 26' 17'',13° 23' 15''
7597,2018-04-12,mc220,,26.333333333333332,38.916666666666664,,50.666666666666664,,8.25,220 Karl-Marx-Straße,Verkehr,"52° 28' 54,01""","13° 26' 2,28"""
